index	prefix_1	prefix_2	prefix_3	tree_depth	radius_A	radius_B
14583	0	3	3	1	2.353	2.295
14585	2	5	5	0	2.249	2.635
14593	1	4	13	0	2.618	1.751
14597	2	8	17	0	1.947	1.975
14600	2	2	20	0	2.583	2.035
14601	0	3	21	1	2.365	2.472
14603	2	5	23	0	2.582	2.008
14607	0	0	0	3	2.528	1.865
14611	1	4	4	0	1.888	1.973
14614	1	7	7	0	2.345	2.348
14617	1	1	10	0	3.175	2.295
14621	2	5	14	0	2.207	2.211
14623	1	7	16	0	2.205	2.021
14628	0	3	21	1	1.618	1.717
14632	1	7	25	0	2.936	2.112
14634	0	0	0	3	1.888	2.262
14635	1	1	1	0	2.863	2.504
14638	1	4	4	0	2.051	2.177
14639	2	5	5	0	2.473	2.819
14645	2	2	11	0	3.209	2.615
14649	0	6	15	1	2.334	2.215
14651	2	8	17	0	2.105	2.042
14663	2	2	2	0	2.080	1.900
14683	1	4	22	0	2.494	2.093
14685	0	6	24	1	1.969	2.508
14689	1	1	1	0	1.804	2.390
14697	0	0	9	2	2.064	1.652
14699	2	2	11	0	2.212	2.012
14700	0	3	12	1	2.566	2.446
14706	0	0	18	2	2.270	1.778
14707	1	1	19	0	2.197	2.276
14709	0	3	21	1	2.575	2.420
14710	1	4	22	0	2.329	2.389
14714	2	8	26	0	2.318	2.283
14715	0	0	0	3	2.019	2.766
14718	0	3	3	1	2.191	2.270
14719	1	4	4	0	2.265	2.300
14723	2	8	8	0	2.184	2.727
14725	1	1	10	0	3.261	2.404
14731	1	7	16	0	2.356	2.355
14732	2	8	17	0	2.263	2.597
14736	0	3	21	1	2.349	2.070
14738	2	5	23	0	2.159	1.898
14740	1	7	25	0	1.847	2.083
14743	1	1	1	0	2.816	2.180
14744	2	2	2	0	1.969	2.436
14747	2	5	5	0	1.997	2.203
14755	1	4	13	0	2.102	2.096
14757	0	6	15	1	2.734	2.729
14762	2	2	20	0	1.571	1.940
14763	0	3	21	1	2.078	2.763
14766	0	6	24	1	2.213	2.842
14769	0	0	0	3	2.147	2.453
14771	2	2	2	0	1.763	2.860
14778	0	0	9	2	2.074	2.432
14782	1	4	13	0	2.232	1.962
14787	0	0	18	2	2.156	2.976
14794	1	7	25	0	1.619	2.085
14796	0	0	0	3	2.938	2.789
14808	0	3	12	1	2.253	2.216
14810	2	5	14	0	2.363	2.879
14811	0	6	15	1	2.148	2.451
14812	1	7	16	0	2.417	2.521
14817	0	3	21	1	2.635	1.949
14824	1	1	1	0	2.095	2.401
14825	2	2	2	0	1.555	2.007
14828	2	5	5	0	2.033	2.451
14830	1	7	7	0	2.326	2.340
14835	0	3	12	1	2.250	2.097
14836	1	4	13	0	3.322	2.020
14838	0	6	15	1	2.712	2.266
14856	0	6	6	1	3.030	2.590
14857	1	7	7	0	1.838	2.585
14858	2	8	8	0	1.742	2.398
14859	0	0	9	2	2.366	2.324
14860	1	1	10	0	1.845	2.153
14861	2	2	11	0	3.124	2.562
14864	2	5	14	0	2.303	1.720
14865	0	6	15	1	2.308	2.963
14867	2	8	17	0	2.513	3.020
14868	0	0	18	2	3.082	2.400
14877	0	0	0	3	1.259	2.527
14879	2	2	2	0	1.797	2.853
14888	2	2	11	0	2.999	2.441
14891	2	5	14	0	2.259	2.655
14897	2	2	20	0	1.667	2.532
14899	1	4	22	0	3.318	1.968
14900	2	5	23	0	2.519	2.553
14901	0	6	24	1	1.337	2.421
14902	1	7	25	0	2.285	2.021
14903	2	8	26	0	2.882	2.698
14908	1	4	4	0	2.851	2.402
14909	2	5	5	0	2.742	2.441
14915	2	2	11	0	1.846	1.843
14920	1	7	16	0	2.971	1.809
14923	1	1	19	0	2.274	2.119
14939	2	8	8	0	2.740	2.646
14942	2	2	11	0	2.588	1.896
14949	0	0	18	2	2.266	1.840
14956	1	7	25	0	2.465	2.249
14957	2	8	26	0	2.297	2.237
14959	1	1	1	0	1.877	2.246
14960	2	2	2	0	2.365	2.613
14966	2	8	8	0	2.080	2.608
14967	0	0	9	2	2.509	2.363
14968	1	1	10	0	3.105	1.970
14969	2	2	11	0	3.374	2.433
14972	2	5	14	0	2.079	3.095
14974	1	7	16	0	1.891	2.635
14976	0	0	18	2	2.819	2.272
14978	2	2	20	0	2.503	2.074
14981	2	5	23	0	1.108	2.645
14982	0	6	24	1	1.614	2.322
14985	0	0	0	4	2.343	2.342
14987	2	2	2	0	3.133	2.597
14993	2	8	8	0	2.107	2.574
14997	0	3	12	1	2.826	1.904
15003	0	0	18	2	2.234	2.646
15007	1	4	22	0	2.968	2.277
15009	0	6	24	1	2.624	2.195
15012	0	0	0	3	2.808	2.191
15017	2	5	5	0	2.546	2.539
15022	1	1	10	0	3.129	1.824
15031	1	1	19	0	2.742	2.185
15035	2	5	23	0	2.418	2.026
15037	1	7	25	0	1.952	2.124
15040	1	1	1	0	2.540	2.650
15043	1	4	4	0	2.381	2.312
15047	2	8	8	0	2.169	2.832
15054	0	6	15	1	2.275	2.272
15059	2	2	20	0	2.180	2.482
15062	2	5	23	0	2.104	2.355
15064	1	7	25	0	1.879	2.373
15065	2	8	26	0	2.037	2.866
15075	0	0	9	2	3.079	1.984
15076	1	1	10	0	2.018	1.814
15083	2	8	17	0	2.256	2.755
15085	1	1	19	0	2.318	2.326
15093	0	0	0	3	2.053	2.433
15096	0	3	3	1	2.210	2.513
15100	1	7	7	0	2.028	2.321
15105	0	3	12	1	1.927	2.081
15110	2	8	17	0	1.702	2.629
15114	0	3	21	1	2.973	2.475
15120	0	0	0	3	2.578	2.584
15126	0	6	6	1	2.631	2.620
15128	2	8	8	0	2.163	3.067
15130	1	1	10	0	1.824	3.011
15138	0	0	18	2	2.732	2.289
15140	2	2	20	0	2.471	2.651
15147	0	0	0	4	1.698	2.198
15151	1	4	4	0	3.039	2.139
15159	0	3	12	1	2.940	2.158
15162	0	6	15	1	2.065	2.458
15166	1	1	19	0	2.797	1.741
15171	0	6	24	1	2.246	2.580
15172	1	7	25	0	2.349	2.904
15173	2	8	26	0	2.090	2.803
15182	2	8	8	0	2.417	2.700
15194	2	2	20	0	2.640	2.544
15196	1	4	22	0	2.919	2.175
15201	0	0	0	3	1.832	2.587
15202	1	1	1	0	2.092	2.802
15211	1	1	10	0	2.288	2.005
15213	0	3	12	1	2.840	2.091
15218	2	8	17	0	1.889	2.383
15222	0	3	21	1	3.437	2.128
15224	2	5	23	0	2.403	2.761
15225	0	6	24	1	2.674	2.411
15227	2	8	26	0	2.237	2.645
15232	1	4	4	0	2.752	2.429
15235	1	7	7	0	2.139	2.388
15236	2	8	8	0	2.303	2.846
15238	1	1	10	0	1.905	2.244
15239	2	2	11	0	3.071	2.235
15240	0	3	12	1	2.588	1.993
15245	2	8	17	0	1.982	2.905
15250	1	4	22	0	2.147	2.341
15264	0	0	9	2	3.049	2.071
15267	0	3	12	1	2.660	2.260
15270	0	6	15	1	2.066	2.739
15271	1	7	16	0	2.931	2.334
15278	2	5	23	0	2.976	2.275
15280	1	7	25	0	2.547	2.601
15285	0	3	3	1	2.177	2.805
15292	1	1	10	0	2.378	2.550
15296	2	5	14	0	2.515	2.826
15303	0	3	21	1	2.318	2.740
15308	2	8	26	0	3.230	2.703
15315	0	6	6	1	1.950	2.418
15336	0	0	0	3	2.061	2.668
15337	1	1	1	0	2.267	1.772
15346	1	1	10	0	2.487	1.999
15348	0	3	12	1	2.514	2.037
15358	1	4	22	0	3.157	2.193
15365	2	2	2	0	2.163	2.161
15368	2	5	5	0	2.474	2.134
15371	2	8	8	0	1.822	2.791
15374	2	2	11	0	2.388	2.281
15377	2	5	14	0	2.114	2.278
15381	0	0	18	2	2.324	2.045
15384	0	3	21	1	2.091	1.632
15390	0	0	0	4	2.489	2.665
15398	2	8	8	0	2.630	2.231
15401	2	2	11	0	2.790	2.367
15405	0	6	15	1	2.351	2.149
15411	0	3	21	1	2.043	1.881
15417	0	0	0	3	1.969	2.439
15418	1	1	1	0	3.061	1.769
15420	0	3	3	1	2.219	2.130
15423	0	6	6	1	1.541	2.204
15426	0	0	9	2	2.770	1.915
15428	2	2	11	0	2.597	2.131
15431	2	5	14	0	2.260	2.368
15434	2	8	17	0	1.910	2.046
15439	1	4	22	0	3.121	1.667
15445	1	1	1	0	2.352	2.145
15447	0	3	3	1	2.055	1.690
15449	2	5	5	0	2.217	2.121
15453	0	0	9	2	2.980	1.878
15455	2	2	11	0	2.503	2.213
15456	0	3	12	1	2.613	1.900
15458	2	5	14	0	3.008	2.505
15468	0	6	24	1	1.775	2.398
15469	1	7	25	0	1.775	2.160
15473	2	2	2	0	2.692	2.274
15479	2	8	8	0	2.451	2.555
15481	1	1	10	0	2.281	1.708
15488	2	8	17	0	2.293	2.072
15493	1	4	22	0	1.662	1.938
15498	0	0	0	3	1.824	2.397
15500	2	2	2	0	2.828	2.154
15503	2	5	5	0	2.268	2.144
15505	1	7	7	0	3.541	2.139
15507	0	0	9	2	2.544	2.748
15512	2	5	14	0	2.114	1.976
15516	0	0	18	2	2.014	2.178
15517	1	1	19	0	2.552	1.928
15523	1	7	25	0	2.903	2.287
15531	0	6	6	1	1.631	2.588
15535	1	1	10	0	1.452	1.920
15540	0	6	15	1	2.067	2.351
15545	2	2	20	0	1.890	2.098
15551	2	8	26	0	2.072	2.168
15554	2	2	2	0	2.067	2.432
15559	1	7	7	0	1.737	1.753
15560	2	8	8	0	1.649	2.128
15561	0	0	9	2	2.406	2.220
15569	2	8	17	0	2.263	1.791
15571	1	1	19	0	2.032	2.471
15573	0	3	21	1	2.143	1.859
15574	1	4	22	0	2.109	2.115
15581	2	2	2	0	1.870	2.126
15585	0	6	6	1	2.302	1.980
15587	2	8	8	0	2.251	2.041
15588	0	0	9	2	2.906	2.242
15592	1	4	13	0	2.117	1.313
15593	2	5	14	0	2.032	1.897
15597	0	0	18	2	3.241	2.203
15600	0	3	21	1	3.248	1.936
15602	2	5	23	0	2.650	2.310
15605	2	8	26	0	2.460	1.741
15606	0	0	0	3	2.468	2.231
15615	0	0	9	2	2.246	2.344
15623	2	8	17	0	1.998	2.433
15624	0	0	18	2	2.378	2.401
15629	2	5	23	0	2.056	2.409
15632	2	8	26	0	1.915	2.080
15634	1	1	1	0	2.449	2.433
15643	1	1	10	0	2.326	2.223
15645	0	3	12	1	2.449	2.251
15653	2	2	20	0	2.417	2.276
15654	0	3	21	1	3.146	2.110
15662	2	2	2	0	2.058	2.162
15669	0	0	9	2	2.656	2.147
15671	2	2	11	0	3.639	1.914
15673	1	4	13	0	2.895	1.572
15675	0	6	15	1	3.162	2.545
15680	2	2	20	0	2.352	1.846
15684	0	6	24	1	1.955	1.729
15686	2	8	26	0	1.935	2.186
15689	2	2	2	0	1.631	1.918
15693	0	6	6	1	1.923	2.573
15695	2	8	8	0	2.480	2.563
15696	0	0	9	2	2.788	2.104
15698	2	2	11	0	1.971	1.930
15703	1	7	16	0	2.568	2.099
15708	0	3	21	1	2.158	2.351
15711	0	6	24	1	1.964	2.295
15718	1	4	4	0	3.216	2.297
15722	2	8	8	0	2.879	2.206
15727	1	4	13	0	2.656	2.106
15739	1	7	25	0	2.107	2.113
15740	2	8	26	0	3.290	2.079
15743	2	2	2	0	3.444	2.400
15747	0	6	6	1	2.299	2.197
15750	0	0	9	2	2.302	2.053
15758	2	8	17	0	3.152	2.339
15768	0	0	0	3	2.110	1.903
15773	2	5	5	0	1.994	2.094
15778	1	1	10	0	2.139	2.299
15782	2	5	14	0	2.400	2.151
15783	0	6	15	1	2.558	2.658
15785	2	8	17	0	1.812	2.314
15789	0	3	21	1	2.490	2.596
15791	2	5	23	0	3.208	2.414
15793	1	7	25	0	3.273	2.522
15797	2	2	2	0	1.935	2.084
15798	0	3	3	1	2.305	2.481
15800	2	5	5	0	2.196	2.222
15802	1	7	7	0	2.056	2.391
15803	2	8	8	0	2.099	2.280
15809	2	5	14	0	2.483	1.974
15810	0	6	15	1	2.231	2.242
15811	1	7	16	0	1.899	1.970
15816	0	3	21	1	2.257	2.272
15818	2	5	23	0	2.777	1.976
15819	0	6	24	1	2.061	2.568
15824	2	2	2	0	3.357	2.334
15825	0	3	3	1	2.135	2.589
15827	2	5	5	0	2.359	2.297
15829	1	7	7	0	2.070	2.191
15833	2	2	11	0	2.551	2.270
15843	0	3	21	1	2.495	1.822
15847	1	7	25	0	2.181	2.207
15851	2	2	2	0	2.876	2.698
15865	1	7	16	0	2.149	2.314
15866	2	8	17	0	2.126	2.966
15867	0	0	18	2	1.279	2.326
15870	0	3	21	1	1.990	2.164
15874	1	7	25	0	2.939	2.501
15879	0	3	3	1	2.541	2.333
15881	2	5	5	0	1.953	2.117
15883	1	7	7	0	2.192	1.963
15902	2	8	26	0	1.679	2.376
15903	0	0	0	3	1.942	2.397
15904	1	1	1	0	1.666	1.823
15906	0	3	3	1	1.777	2.289
15911	2	8	8	0	3.301	2.521
15913	1	1	10	0	2.523	1.915
15914	2	2	11	0	1.992	1.939
15920	2	8	17	0	2.426	2.261
15924	0	3	21	1	2.976	2.025
15934	1	4	4	0	1.918	2.242
15945	0	6	15	1	2.316	2.198
15947	2	8	17	0	2.753	2.158
15951	0	3	21	1	2.308	1.981
15953	2	5	23	0	2.345	2.249
15957	0	0	0	4	1.825	2.290
15964	1	7	7	0	2.186	2.591
15974	2	8	17	0	2.052	2.279
15976	1	1	19	0	2.670	1.616
15977	2	2	20	0	2.586	2.245
15979	1	4	22	0	2.174	2.326
15985	1	1	1	0	2.602	2.437
15986	2	2	2	0	2.349	2.265
15989	2	5	5	0	1.702	2.762
15992	2	8	8	0	1.663	2.682
15994	1	1	10	0	2.138	2.150
15998	2	5	14	0	2.307	2.450
15999	0	6	15	1	1.467	2.192
16001	2	8	17	0	1.505	2.316
16008	0	6	24	1	2.128	2.785
16009	1	7	25	0	2.121	2.273
16010	2	8	26	0	1.952	2.988
16011	0	0	0	3	1.926	2.539
16013	2	2	2	0	2.369	2.779
16016	2	5	5	0	1.857	2.366
16017	0	6	6	1	1.578	2.574
16023	0	3	12	1	2.098	2.079
16026	0	6	15	1	2.169	2.583
16034	2	5	23	0	1.725	2.441
16038	0	0	0	6	2.608	1.997
16039	1	1	1	0	2.639	1.486
16042	1	4	4	0	3.090	2.212
16044	0	6	6	1	1.947	1.842
16051	1	4	13	0	1.612	2.240
16053	0	6	15	1	1.202	2.018
16054	1	7	16	0	1.808	2.022
16059	0	3	21	1	2.686	2.365
16062	0	6	24	1	2.116	2.335
16065	0	0	0	3	2.894	2.112
16070	2	5	5	0	2.935	2.116
16074	0	0	9	2	2.012	1.896
16075	1	1	10	0	2.691	1.758
16076	2	2	11	0	2.861	2.146
16082	2	8	17	0	2.502	2.248
16083	0	0	18	2	3.456	2.148
16085	2	2	20	0	2.551	1.930
16087	1	4	22	0	2.197	1.708
16089	0	6	24	1	2.688	2.059
16095	0	3	3	1	2.764	2.061
16102	1	1	10	0	2.249	1.905
16109	2	8	17	0	2.074	1.813
16110	0	0	18	2	3.451	1.721
16112	2	2	20	0	2.530	1.940
16113	0	3	21	1	2.719	2.058
16119	0	0	0	4	2.311	2.509
16121	2	2	2	0	2.586	2.316
16122	0	3	3	1	1.787	2.832
16129	1	1	10	0	1.919	2.086
16133	2	5	14	0	3.218	1.667
16135	1	7	16	0	2.466	1.883
16142	2	5	23	0	1.513	1.789
16143	0	6	24	1	2.272	2.057
16157	2	2	11	0	2.911	2.042
16158	0	3	12	1	2.466	1.888
16166	2	2	20	0	4.089	1.893
16171	1	7	25	0	2.631	2.010
16173	0	0	0	3	2.713	2.264
16180	1	7	7	0	2.053	1.821
16184	2	2	11	0	2.945	2.388
16188	0	6	15	1	2.588	1.828
16190	2	8	17	0	2.808	1.896
16191	0	0	18	2	2.685	2.334
16197	0	6	24	1	2.506	2.383
16199	2	8	26	0	2.802	2.177
16210	1	1	10	0	2.539	1.963
16216	1	7	16	0	2.130	2.125
16219	1	1	19	0	2.404	1.864
16230	0	3	3	1	1.399	1.802
16232	2	5	5	0	2.737	1.971
16235	2	8	8	0	3.053	1.796
16240	1	4	13	0	2.555	2.017
16246	1	1	19	0	2.520	2.175
16247	2	2	20	0	2.028	2.270
16257	0	3	3	1	2.128	2.039
16258	1	4	4	0	2.468	2.413
16259	2	5	5	0	2.593	2.269
16264	1	1	10	0	2.547	2.147
16266	0	3	12	1	2.445	1.986
16276	1	4	22	0	2.311	1.645
16294	1	4	13	0	3.291	1.898
16297	1	7	16	0	2.743	1.535
16298	2	8	17	0	1.864	2.341
16302	0	3	21	1	1.346	1.792
16303	1	4	22	0	2.947	1.939
16307	2	8	26	0	2.787	2.384
16309	1	1	1	0	2.292	2.329
16319	2	2	11	0	2.325	2.384
16327	1	1	19	0	3.260	1.793
16330	1	4	22	0	2.411	2.200
16331	2	5	23	0	2.159	1.890
16333	1	7	25	0	2.657	1.949
16334	2	8	26	0	2.565	2.398
16343	2	8	8	0	2.607	2.509
16345	1	1	10	0	1.840	1.560
16347	0	3	12	1	2.321	2.050
16351	1	7	16	0	2.571	1.861
16352	2	8	17	0	1.548	2.429
16358	2	5	23	0	1.501	1.760
16361	2	8	26	0	2.210	1.927
16370	2	8	8	0	2.004	2.338
16371	0	0	9	2	2.209	2.343
16378	1	7	16	0	2.267	2.054
16379	2	8	17	0	2.208	1.812
16381	1	1	19	0	2.571	1.319
16386	0	6	24	1	2.253	2.118
16392	0	3	3	1	2.072	2.281
16399	1	1	10	0	2.828	2.031
16403	2	5	14	0	3.548	2.004
16405	1	7	16	0	2.908	1.808
16409	2	2	20	0	2.471	1.650
16418	2	2	2	0	3.307	2.107
16420	1	4	4	0	2.821	1.930
16425	0	0	9	2	2.832	1.810
16428	0	3	12	1	2.598	1.766
16442	2	8	26	0	1.687	2.311
16443	0	0	0	4	2.969	2.429
16444	1	1	1	0	2.510	1.750
16449	0	6	6	1	1.503	2.330
16450	1	7	7	0	2.358	2.562
16452	0	0	9	2	2.568	1.532
16455	0	3	12	1	1.903	2.212
16456	1	4	13	0	3.335	1.805
16459	1	7	16	0	2.215	2.055
16462	1	1	19	0	2.228	2.274
16465	1	4	22	0	3.135	2.185
16466	2	5	23	0	2.454	2.099
16468	1	7	25	0	2.711	1.720
16476	0	6	6	1	2.334	2.442
16477	1	7	7	0	2.370	2.037
16479	0	0	9	2	2.929	2.111
16487	2	8	17	0	1.679	2.234
16493	2	5	23	0	1.849	1.617
16509	0	3	12	1	2.458	1.789
16511	2	5	14	0	2.430	2.525
16518	0	3	21	1	2.096	1.844
16521	0	6	24	1	2.342	2.233
16522	1	7	25	0	2.401	2.200
16523	2	8	26	0	1.788	2.370
16526	2	2	2	0	2.331	2.490
16533	0	0	9	2	1.338	1.352
16535	2	2	11	0	2.685	1.760
16537	1	4	13	0	2.343	1.945
16538	2	5	14	0	2.550	2.637
16540	1	7	16	0	2.083	1.950
16551	0	0	0	3	3.138	1.801
16552	1	1	1	0	3.101	2.115
16559	2	8	8	0	2.118	2.500
16561	1	1	10	0	2.770	1.571
16562	2	2	11	0	2.767	2.115
16563	0	3	12	1	2.204	2.087
16565	2	5	14	0	1.951	2.108
16566	0	6	15	1	2.289	1.823
16571	2	2	20	0	3.382	2.343
16576	1	7	25	0	2.120	2.252
16579	1	1	1	0	2.751	2.055
16588	1	1	10	0	3.278	2.286
16600	1	4	22	0	2.136	2.020
16606	1	1	1	0	2.379	2.012
16611	0	6	6	1	2.639	2.090
16615	1	1	10	0	2.712	1.764
16617	0	3	12	1	1.883	1.157
16619	2	5	14	0	2.867	1.729
16623	0	0	18	2	2.341	2.363
16624	1	1	19	0	1.910	1.948
16626	0	3	21	1	1.672	1.875
16633	1	1	1	0	2.093	2.218
16635	0	3	3	1	2.737	2.248
16637	2	5	5	0	2.653	2.882
16640	2	8	8	0	1.848	2.332
16654	1	4	22	0	3.676	2.037
16657	1	7	25	0	2.842	2.284
16662	0	3	3	1	1.960	2.451
16663	1	4	4	0	2.667	2.471
16670	2	2	11	0	2.250	2.850
16673	2	5	14	0	3.761	2.513
16674	0	6	15	1	2.678	2.329
16682	2	5	23	0	2.087	2.431
16692	0	6	6	1	2.782	2.593
16696	1	1	10	0	2.021	1.879
16702	1	7	16	0	2.628	2.119
16710	0	6	24	1	1.873	2.503
16723	1	1	10	0	2.377	1.843
16725	0	3	12	1	2.594	1.680
16726	1	4	13	0	3.426	2.149
16727	2	5	14	0	2.636	2.302
16729	1	7	16	0	2.056	2.126
16733	2	2	20	0	2.425	2.206
16737	0	6	24	1	2.312	2.681
16738	1	7	25	0	2.161	2.530
16741	1	1	1	0	2.215	2.641
16748	2	8	8	0	1.910	3.099
16750	1	1	10	0	1.893	1.849
16753	1	4	13	0	1.958	2.104
16754	2	5	14	0	1.934	2.598
16758	0	0	18	2	1.940	1.948
16761	0	3	21	1	2.512	2.449
16763	2	5	23	0	2.771	2.399
16767	0	0	0	6	2.747	2.359
16786	1	1	19	0	2.512	1.910
16788	0	3	21	1	2.371	2.123
16791	0	6	24	1	2.758	1.990
16795	1	1	1	0	2.250	1.773
16798	1	4	4	0	2.372	2.781
16803	0	0	9	2	1.731	1.820
16812	0	0	18	2	2.009	1.672
16817	2	5	23	0	2.656	2.510
16818	0	6	24	1	1.785	2.012
16819	1	7	25	0	2.397	1.823
16821	0	0	0	3	2.691	1.876
16825	1	4	4	0	2.588	1.914
16837	1	7	16	0	1.873	1.719
16839	0	0	18	2	1.961	2.201
16847	2	8	26	0	2.388	2.183
16852	1	4	4	0	1.966	2.031
16856	2	8	8	0	1.614	1.976
16860	0	3	12	1	2.375	1.831
16862	2	5	14	0	3.158	1.947
16866	0	0	18	2	1.601	1.412
16874	2	8	26	0	2.027	2.016
16884	0	0	9	2	3.258	2.027
16887	0	3	12	1	2.406	2.186
16888	1	4	13	0	2.880	1.469
16890	0	6	15	1	2.321	2.055
16892	2	8	17	0	2.145	2.148
16895	2	2	20	0	2.319	2.488
16900	1	7	25	0	2.413	1.831
16902	0	0	0	3	2.035	2.054
16905	0	3	3	1	3.039	2.292
16908	0	6	6	1	3.559	2.325
16920	0	0	18	2	2.972	2.066
16924	1	4	22	0	1.657	1.692
16928	2	8	26	0	1.822	2.435
16929	0	0	0	4	2.009	2.264
16930	1	1	1	0	1.752	1.997
16935	0	6	6	1	2.768	2.272
16936	1	7	7	0	2.237	2.302
16941	0	3	12	1	2.257	1.805
16948	1	1	19	0	2.560	1.782
16950	0	3	21	1	1.793	1.939
16952	2	5	23	0	2.100	1.761
16959	0	3	3	1	2.831	1.871
16961	2	5	5	0	2.340	2.168
16965	0	0	9	2	1.741	1.611
16970	2	5	14	0	1.706	2.381
16972	1	7	16	0	2.635	1.824
16977	0	3	21	1	2.070	2.467
16978	1	4	22	0	2.612	2.054
16980	0	6	24	1	2.026	2.221
16988	2	5	5	0	1.920	2.315
16996	1	4	13	0	3.016	2.081
16999	1	7	16	0	1.471	2.401
17003	2	2	20	0	2.049	2.354
17005	1	4	22	0	2.328	1.989
17009	2	8	26	0	2.422	2.282
17015	2	5	5	0	2.105	2.160
17017	1	7	7	0	2.234	2.025
17021	2	2	11	0	3.051	1.847
17022	0	3	12	1	2.682	1.700
17029	1	1	19	0	2.609	2.021
17031	0	3	21	1	2.317	2.007
17036	2	8	26	0	1.988	1.991
17048	2	2	11	0	2.875	2.304
17049	0	3	12	1	1.623	1.677
17050	1	4	13	0	2.979	2.154
17059	1	4	22	0	2.112	1.602
17060	2	5	23	0	2.819	2.123
17062	1	7	25	0	2.123	2.023
17069	2	5	5	0	2.203	2.565
17070	0	6	6	1	1.944	2.727
17072	2	8	8	0	1.563	2.355
17075	2	2	11	0	2.670	2.361
17076	0	3	12	1	3.137	2.081
17080	1	7	16	0	2.502	2.119
17081	2	8	17	0	1.863	2.326
17084	2	2	20	0	3.256	2.315
17086	1	4	22	0	2.988	1.872
17096	2	5	5	0	2.432	2.284
17104	1	4	13	0	2.908	1.874
17106	0	6	15	1	2.825	1.867
17122	1	4	4	0	3.190	1.870
17123	2	5	5	0	2.375	2.662
17128	1	1	10	0	2.969	1.337
17129	2	2	11	0	2.011	1.460
17130	0	3	12	1	2.505	1.740
17137	1	1	19	0	3.333	1.834
17141	2	5	23	0	2.275	2.207
17142	0	6	24	1	2.756	2.057
17144	2	8	26	0	2.079	2.557
17146	1	1	1	0	1.805	1.898
17148	0	3	3	1	2.269	1.805
17152	1	7	7	0	2.542	2.423
17153	2	8	8	0	2.290	2.607
17164	1	1	19	0	2.176	1.814
17165	2	2	20	0	2.962	2.049
17168	2	5	23	0	2.225	2.592
17169	0	6	24	1	2.260	2.490
17172	0	0	0	4	2.266	2.252
17174	2	2	2	0	2.938	2.521
17178	0	6	6	1	2.168	2.259
17179	1	7	7	0	3.051	2.178
17180	2	8	8	0	2.357	1.954
17182	1	1	10	0	2.354	1.847
17183	2	2	11	0	1.840	2.112
17185	1	4	13	0	2.161	1.910
17191	1	1	19	0	2.780	1.695
17197	1	7	25	0	2.839	1.788
17216	2	8	17	0	2.646	2.236
17218	1	1	19	0	2.686	1.620
17219	2	2	20	0	2.089	1.859
17225	2	8	26	0	2.903	2.211
17227	1	1	1	0	2.152	2.348
17229	0	3	3	1	1.782	2.372
17230	1	4	4	0	1.954	2.267
17234	2	8	8	0	2.107	2.495
17237	2	2	11	0	2.291	2.198
17238	0	3	12	1	2.521	2.480
17242	1	7	16	0	1.788	1.999
17245	1	1	19	0	2.618	1.915
17248	1	4	22	0	2.326	1.859
17250	0	6	24	1	2.347	2.291
17253	0	0	0	5	1.644	2.074
17260	1	7	7	0	1.467	2.193
17262	0	0	9	2	2.607	2.160
17266	1	4	13	0	2.022	1.589
17283	0	3	3	1	2.775	2.521
17290	1	1	10	0	2.498	1.894
17292	0	3	12	1	2.543	2.155
17294	2	5	14	0	2.246	1.975
17306	2	8	26	0	2.438	2.423
17307	0	0	0	3	2.156	2.616
17310	0	3	3	1	1.956	2.359
17329	1	4	22	0	3.259	2.292
17332	1	7	25	0	3.264	2.163
17334	0	0	0	4	2.064	1.993
17338	1	4	4	0	2.377	2.196
17347	1	4	13	0	2.992	1.684
17348	2	5	14	0	2.302	2.030
17349	0	6	15	1	2.042	2.298
17360	2	8	26	0	1.843	2.617
17361	0	0	0	3	2.389	1.989
17366	2	5	5	0	2.458	2.532
17378	2	8	17	0	1.861	2.432
17382	0	3	21	1	1.907	2.138
17383	1	4	22	0	2.778	2.251
17385	0	6	24	1	2.786	2.369
17386	1	7	25	0	2.533	2.525
17394	0	6	6	1	2.360	2.674
17397	0	0	9	2	2.390	2.576
17400	0	3	12	1	1.632	2.121
17401	1	4	13	0	3.588	2.491
17403	0	6	15	1	1.246	2.359
17404	1	7	16	0	2.853	2.522
17405	2	8	17	0	2.371	2.821
17413	1	7	25	0	2.959	2.531
17418	0	3	3	1	1.835	2.763
17421	0	6	6	1	2.213	2.669
17430	0	6	15	1	2.719	2.131
17439	0	6	24	1	2.235	2.495
17441	2	8	26	0	2.030	2.497
17443	1	1	1	0	1.703	2.294
17451	0	0	9	2	1.628	1.573
17455	1	4	13	0	2.649	2.167
17456	2	5	14	0	2.152	2.349
17464	1	4	22	0	2.777	1.804
17469	0	0	0	3	2.580	2.089
17472	0	3	3	1	2.586	2.372
17480	2	2	11	0	1.737	2.478
17481	0	3	12	1	2.679	2.001
17485	1	7	16	0	2.185	2.661
17486	2	8	17	0	2.249	2.652
17487	0	0	18	2	2.238	2.249
17490	0	3	21	1	2.215	2.350
17491	1	4	22	0	1.751	2.504
17494	1	7	25	0	1.591	2.309
17497	1	1	1	0	1.718	1.948
17498	2	2	2	0	1.334	1.920
17502	0	6	6	1	1.845	2.328
17510	2	5	14	0	2.661	1.994
17512	1	7	16	0	2.056	2.302
17518	1	4	22	0	2.369	2.180
17522	2	8	26	0	2.612	2.167
